TYPE,ZONE,NEIGHBORHOOD,STREET,PRICE,IPTU,MONTHLYCONDOFEE,USABLEAREAS,TOTALAREAS,PARKINGSPACES,SUITES,BATHROOMS,BEDROOMS,TOTAL_AMENITIES,POOL,FURNISHED,BARBECUE_GRILL,BALCONY,AIR_CONDITIONING,PARTY_HALL,BUILTIN_WARDROBE,KITCHEN_CABINETS,KITCHEN,INTERCOM,DINNER_ROOM,CABLE_TV,GARAGE,PLAYGROUND,GOURMET_BALCONY,NUMBER_OF_FLOORS,ADULT_GAME_ROOM,SEA_VIEW,ELEVATOR,PETS_ALLOWED,HOME_OFFICE,BICYCLES_PLACE,CONCIERGE_24H,INTERNET_ACCESS,MOUNTAIN_VIEW,ARMORED_SECURITY_CABIN,SERVICE_AREA,LARGE_KITCHEN,LARGE_WINDOW,DISABLED_ACCESS,ELECTRONIC_GATE,SAFETY_CIRCUIT,SAUNA,GATED_COMMUNITY,CLOSET,AMERICAN_KITCHEN,GAMES_ROOM,GYM,GOURMET_SPACE,GARDEN,LAUNDRY,CINEMA,SLAB,SOUNDPROOFING,DEPOSIT,HEATING,WATCHMAN,PLATED_GAS,LARGE_ROOM,FULL_FLOOR,BLINDEX_BOX,LAVABO,WOOD_FLOOR,PANORAMIC_VIEW,SPORTS_COURT,ALARM_SYSTEM,RECREATION_AREA,BEDROOM_WARDROBE,BATHROOM_CABINETS,GAS_SHOWER,SERVICE_ENTRANCE,ENTRANCE_HALL,ALUMINUM_WINDOW,TENNIS_COURT,COWORKING,HEATED_POOL,COVERED_POOL,CHILDRENS_POOL,GREEN_SPACE,GUEST_PARKING,MASSAGE,MEETING_ROOM,FOOTBALL_FIELD,INTEGRATED_ENVIRONMENTS,HIKING_TRAIL,SECURITY_CAMERA,SPA,PET_SPACE,POOL_BAR,LIBRARY,ZEN_SPACE,PATROL,LUNCH_ROOM,SKATE_LANE,RESTAURANT,ADULT_POOL,PORCELAIN,COVENTION_HALL,TOYS_PLACE,TEEN_SPACE,WHIRLPOOL,FITNESS_ROOM,INDOOR_SOCCER,SERVICE_BATHROOM,BATHTUB,EMPLOYEE_DEPENDENCY,SECURITY_24_HOURS,EXTERIOR_VIEW,PAY_PER_USE_SERVICES,SOLARIUM,SERVICE_ROOM,NATURAL_VENTILATION,WALL_BALCONY,SANCA,RECEPTION,GRASS,HIGH_CEILING_HEIGHT,SIDE_ENTRANCE,HOME_CINEMA,LAKE_VIEW,BAR,PLANNED_FURNITURE,PANTRY,SMALL_ROOM,DRESS_ROOM2,COLD_FLOOR,REVERSIBLE_ROOM,COPA,COOKER,WATER_TANK,DIVIDERS,FREEZER,SQUARE,ESSENTIAL_PUBLIC_SERVICES,MASSAGE_ROOM,FULL_CABLING,NEAR_ACCESS_ROADS,NEAR_SCHOOL,NEAR_HOSPITAL,NEAR_SHOPPING_CENTER,NEAR_PUBLIC_TRANSPORT,SEMI_OLYMPIC_POOL,CARETAKER,PAVED_STREET,DIGITAL_LOCKER,TREE_CLIMBING,SECURITY_CABIN,DECK,CHILDREN_CARE,HALF_FLOOR,BACKYARD,BARBECUE_BALCONY,GOURMET_KITCHEN,HELIPAD,SQUASH,PRIVATE_POOL,STAIR,FRUIT_TREES,GARAGE_BAND,WELL,ARTESIAN_WELL,LAMINATED_FLOOR,GLASS_WALL,CORNER_PROPERTY,FIREPLACE,THERMAL_INSULATION,COFFEE_SHOP,PIZZA_OVEN,WALLS_GRIDS,GEMINADA,ELECTRIC_GENERATOR,PARKING,NEAR_SHOPPING_CENTER_2,COVERAGE,ADMINISTRATION,VINYL_FLOOR,SAND_PIT,BEAUTY_CENTER,RIVER,SMART_APARTMENT,SMART_CONDOMINIUM,FENCE,REDARIO,LAND,HOT_TUB,MARINA,DRYWALL,BURNT_CEMENT,POMAR,ORCHID_PLACE,MEZZANINE,ECO_GARBAGE_COLLECTOR,STORES,GOLF_FIELD,VEGETABLE_GARDEN,LAKE,ELETRIC_CHARGER,AQUARIUM,PASTURE,REFLECTING_POOL,RAISED_FLOOR,EDICULE,DOG_KENNEL,HEADQUARTERS,BACKGROUND_HOUSE,ECO_CONDOMINIUM,VALET_PARKING,YOUTH_GAME_ROOM,DRESS_ROOM,SOLAR_ENERGY
APARTMENT,Zona Norte,Guadalupe,Rua Leocádio Figueiredo,220000,0,100,73,73,0,0,1,2,2,,,,,,,,,True,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Norte,Grajaú,Rua José Vicente,699000,2000,1900,140,140,3,2,3,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Oeste,Barra da Tijuca,Avenida Nuta James,1250000,200,850,77,77,1,1,2,2,22,True,,True,,,True,,,,,,,,True,True,,,,True,True,,True,True,,,,,,,True,True,,True,True,,,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PENTHOUSE,Zona Sul,Ipanema,Rua Alberto de Campos,4300000,1346,2900,315,315,4,2,6,6,1,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Oeste,Barra da Tijuca,Avenida Lúcio Costa,4900000,18000,4800,310,310,3,2,4,4,14,True,True,True,,,True,,,,True,,,,True,,,True,,,,,,,,,,,,,,,True,True,,,,,True,True,,,,,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Oeste,Recreio dos Bandeirantes,Rua Zelio Valverde,690000,2930,1500,92,92,2,2,4,3,13,True,,True,,,True,,,,,,,,True,,,,,True,True,,True,True,,,,,,,,True,,True,True,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PENTHOUSE,Zona Oeste,Barra da Tijuca,Rua Oswaldo Paes,2750000,8842,1975,246,246,3,0,4,3,6,True,,,,True,,,,True,True,,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Sul,Copacabana,Rua Tonelero,1600000,59,3300,206,206,1,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Sul,Jardim Botânico,Rua Maria Angélica,1380000,378,988,116,116,0,0,1,3,4,,,,,,,,,True,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Oeste,Freguesia (Jacarepaguá),Rua Xingu,749000,0,1100,117,10,2,1,3,3,12,True,,,True,,True,,True,True,,True,,,True,,,,,True,True,,,,,,,,,,,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Norte,Tijuca,Rua Amoroso Costa,496000,750,550,100,110,0,0,1,2,5,,,,True,,True,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Sul,Ipanema,Rua Visconde de Pirajá,1400000,6087,1950,115,115,1,0,2,3,7,,,,,,,,,True,,,,True,True,,True,,,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PENTHOUSE,Zona Sul,Botafogo,Rua Bambina,1590000,284,1276,91,91,2,2,3,2,3,,,,,True,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PENTHOUSE,Zona Norte,Tijuca,Rua Aguiar,860000,200,1028,117,160,2,1,2,3,8,,,,True,True,,True,,,,,,True,,,,,,True,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Oeste,Barra da Tijuca,Avenida Cândido Portinari,2333000,310,2300,154,154,2,2,4,4,50,True,,True,True,True,True,,,,,True,,,True,True,,,,True,True,,,True,,,,True,,,True,True,True,True,True,True,,True,True,True,True,True,True,,,,,True,,True,,,True,,,True,,True,,,,True,,,,True,True,,True,True,True,,,,,,True,True,True,True,True,,,True,,,True,True,,,True,,,,True,,True,,,,,,,,,True,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Sul,Flamengo,Travessa Tamoios,849000,277,891,88,88,0,1,3,2,14,,,True,,True,,True,,,,,,,,,,,,,True,,True,True,,,,True,True,,,True,,,True,,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Sul,Glória,Rua Cândido Mendes,907000,2170,700,76,76,1,1,3,2,8,,,,,,,,True,True,True,,,True,,,,,,,,,,,,,,True,True,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Oeste,Barra Olímpica,Avenida Vice-Presidente José Alencar,789000,240,1590,70,70,1,1,2,2,25,True,,True,,True,True,,,,,,,,True,,,,,True,True,,True,True,,,,,,,True,True,,True,True,,True,True,True,True,True,True,True,,,,,,,,,,,,,True,,,,,,,,,True,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Sul,Leblon,Rua Humberto de Campos,1895000,396,1250,90,90,1,0,3,3,7,,,,,True,,,,,True,,True,,,,,,,True,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PENTHOUSE,Zona Sul,Leblon,Rua Igarapava,7850000,25081,3900,332,332,3,3,6,3,23,True,,True,True,True,,True,True,,,,,True,,True,True,,,True,True,True,,,,,,True,,True,,,True,,True,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Norte,Tijuca,Avenida Maracanã,280000,1,615,63,63,0,0,2,2,9,,,,,,,,True,True,True,True,,,,,,,,True,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Oeste,Anil,Estrada do Engenho D'Agua,369000,613,723,70,70,1,1,2,3,24,True,,True,True,,True,,,,,,,,True,,,,,True,True,,True,True,,,,True,,,True,True,True,,True,,True,True,True,True,,,,,,,True,,,,,True,,,,True,True,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Sul,Glória,Rua Benjamim Constant,900000,318,1023,141,141,0,1,2,3,5,True,,True,,,,,,,,,,,,,,,,True,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Oeste,Jacarepaguá,Estrada Coronel Pedro Corrêa,517000,1550,750,63,63,1,0,2,2,13,True,,,True,,True,,,True,,,,,True,,,,,True,True,,,,,,,True,,,,,,True,True,,,,True,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Sul,Leblon,Rua João Líra,3000000,773,2950,134,134,1,1,3,3,31,True,,,,True,,True,True,,True,,,,True,,,,,True,True,,True,True,True,,,True,True,True,True,True,,,,,,,,,,,,,True,,,,,True,,True,,,True,,True,True,True,True,True,,,,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,True,True,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Norte,Tijuca,Rua Félix da Cunha,700000,2037,1150,100,100,1,1,3,4,23,True,True,True,,True,True,,,True,True,,True,True,True,,,,,True,,True,,True,True,True,,True,,,,,True,,,,,,True,,,,,,,True,True,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Sul,Lagoa,Avenida Epitácio Pessoa,2600000,12853,2500,233,233,1,2,4,4,4,,,,,,,True,,,True,,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Norte,Cavalcanti,Rua Barão do Bananal,175000,350,325,84,84,1,0,2,2,11,,,,,,True,,,,True,,,,,,,,,,True,,,,True,,,True,True,,,True,,,,,,,,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Norte,Maracanã,Rua Visconde de Itamarati,570000,1268,968,85,85,1,1,3,2,9,,True,,True,True,True,,,True,True,,,,True,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Oeste,Jacarepaguá,Avenida Vice-Presidente José Alencar,1250000,313,1800,115,115,2,1,3,3,44,True,,True,,True,True,True,True,,True,,,,True,True,,,,True,True,,True,True,True,,,True,,True,True,True,,True,True,True,True,True,True,True,True,,True,,,,,,,,,True,,,,True,,,True,True,,,,,True,True,,,,,,,,,True,,,True,,,,,,True,,,,True,,,,,,,True,,True,,,,,,True,True,True,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Sul,Botafogo,Rua Eduardo Guinle,1600000,5141,1500,105,105,2,1,2,3,29,True,True,True,True,True,True,,,True,True,,True,True,True,True,,True,,True,,True,,True,True,True,,True,,,,,,True,,,,,True,True,,,True,,,,True,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Central,Centro,Avenida Henrique Valadares,435000,0,500,68,68,0,0,2,2,1,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Oeste,Barra da Tijuca,Avenida Ayrton Senna,764990,100,100,85,85,0,0,1,2,28,True,,True,,,True,,,,,,,,True,True,,,,True,True,,True,True,,,,,,,True,True,,True,True,,,True,True,True,True,,,,,,,,,,,,,,,True,,True,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Oeste,Barra da Tijuca,Avenida Luiz Aranha,1899000,480,2015,159,159,2,2,5,4,17,True,,True,,True,,,,,,,,,True,,,True,,,,,,True,,,,,,,,,,,True,,,,,True,True,True,,,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Norte,Maracanã,Rua Pedro Guedes,530000,435,420,90,90,1,1,3,2,10,,,,True,,,True,True,True,True,True,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Sul,Botafogo,Rua Voluntários da Pátria,630000,232,1087,100,100,0,0,2,3,2,,,,,,,,,True,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Sul,Ipanema,Rua Gomes Carneiro,2699000,1017,1820,145,145,2,1,2,4,7,,,,,,,,,True,True,,,,True,,,,,True,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Norte,Vila Isabel,Rua Teodoro da Silva,589000,140,700,72,72,1,1,2,2,6,True,,True,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Oeste,Barra da Tijuca,Avenida Di Cavalcanti,690000,210,1030,72,72,1,1,2,2,21,True,,True,,,True,,,,,,,,True,,,,,True,True,,True,True,,,,,,,True,True,,True,True,,True,True,True,True,True,,True,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Sul,Copacabana,Rua Cinco de Julho,1900000,450,1400,180,180,1,0,3,3,3,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Norte,Tijuca,Rua Rego Lópes,898000,101,815,137,137,2,2,3,3,11,,,,True,,True,,,,,,,,True,,,,,True,True,,,,,,,,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PENTHOUSE,Zona Oeste,Barra da Tijuca,Avenida Gilberto Amado,2530000,940,660,227,227,3,3,4,3,3,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Sul,Rio Comprido,Rua do Bispo,475000,0,913,64,74,1,1,2,2,7,,,True,,,True,True,,True,,,,,True,,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APARTMENT,Zona Sul,Gávea,Rua Professor Manuel Ferreira,2140000,554,1890,118,118,2,1,3,3,20,True,,True,True,,True,,,True,True,,,True,True,,,True,,True,True,,,True,True,,,True,,,,,True,True,,,,,True,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
