FURNISHED,GOURMET_SPACE,KITCHEN,DRESS_ROOM,BATHROOMS,BALCONY,SPORTS_COURT,FOOD_COURT,RECREATION_AREA,REST_AREAS,POOL,SAFETY,VIEW,ACCESSIBILITY,WORK_AREAS,GARAGE,SUSTAINABILITY,OUTDOOR_AREAS,PET_FRIENDLY,MID_END_APARTMENT_AMENITIES,HIGH_END_APARTMENT_AMENITIES,HIGH_END_CONDO_AMENITIES,ZONE_CODE,NEIGHBORHOOD_CODE,ZONE,NEIGHBORHOOD,STREET,PRICE,USABLEAREAS,TOTALAREAS,PARKINGSPACES,SUITES,BEDROOMS,TOTAL_AMENITIES,ELEVATOR,SERVICE_AREA,LAUNDRY,LUNCH_ROOM,ESSENTIAL_PUBLIC_SERVICES,NEAR_ACCESS_ROADS,NEAR_SCHOOL,NEAR_HOSPITAL,NEAR_SHOPPING_CENTER,NEAR_PUBLIC_TRANSPORT,COVERAGE,YEARLY_EXPENSES
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4,13,Zona Sul,Botafogo,Rua Assis Bueno,3200000,225,225,3,2,5,1,False,False,False,False,False,False,False,False,False,False,False,23994
False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,4,64,Zona Sul,Leblon,Rua Cupertino Durão,2750000,125,125,1,0,3,6,True,False,False,False,False,False,False,False,False,False,False,37830
True,False,True,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,4,53,Zona Sul,Ipanema,Avenida Vieira Souto,9500000,219,10,2,2,4,8,False,False,False,False,False,False,False,False,False,False,False,74800
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4,28,Zona Sul,Copacabana,Rua Constante Ramos,990000,84,84,1,1,3,3,True,True,False,False,False,False,False,False,False,False,False,15320
False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,4,53,Zona Sul,Ipanema,Rua Visconde de Pirajá,1090000,50,50,0,0,2,3,False,False,False,False,False,False,False,False,False,False,False,8990
False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,3,19,Zona Oeste,Campo Grande,Estrada das Agulhas Negras,180000,53,53,1,1,2,2,False,False,False,False,False,False,False,False,False,False,False,4660
True,True,False,True,True,True,False,True,False,False,False,True,True,True,True,False,True,True,True,True,True,True,4,53,Zona Sul,Ipanema,Avenida Epitácio Pessoa,4500000,250,250,1,1,4,77,True,True,True,True,False,False,False,False,False,False,False,43200
False,True,True,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,2,112,Zona Norte,Tijuca,Rua Aguiar,1080000,93,93,1,1,2,7,False,False,False,False,False,False,False,False,False,False,False,15527
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,28,Zona Sul,Copacabana,Rua Barata Ribeiro,700000,70,70,0,0,2,0,False,False,False,False,False,False,False,False,False,False,False,2400
False,False,True,False,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,2,77,Zona Norte,Parada de Lucas,Rua Misael de Mendonça,145000,48,48,1,0,2,8,True,False,False,False,False,False,False,False,False,False,False,5700
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,93,Zona Oeste,Recreio dos Bandeirantes,Avenida Paulo Tapajós,1600000,100,100,0,2,2,0,False,False,False,False,False,False,False,False,False,False,False,20200
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,53,Zona Sul,Ipanema,Rua Barão de Jaguaripe,3200000,140,140,1,1,2,1,True,False,False,False,False,False,False,False,False,False,False,30190
True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,3,41,Zona Oeste,Freguesia (Jacarepaguá),Estrada Pau-ferro,750000,101,101,2,1,4,54,True,True,False,True,False,True,True,True,True,True,False,15580
False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,True,False,False,True,2,112,Zona Norte,Tijuca,Avenida Maracanã,160000,54,54,0,0,2,12,True,False,False,False,False,False,False,False,False,False,False,8688
False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,4,39,Zona Sul,Flamengo,Rua Senador Vergueiro,1315000,135,135,1,1,3,5,True,False,False,False,False,False,False,False,False,False,False,18650
False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,True,False,False,4,28,Zona Sul,Copacabana,Praça Eugênio Jardim,1900000,206,206,2,1,4,14,True,True,False,False,False,False,False,False,False,False,False,33760
False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,4,28,Zona Sul,Copacabana,Avenida Nossa Senhora de Copacabana,1500000,175,175,1,2,3,6,True,False,False,False,False,False,False,False,False,False,False,20600
False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2,112,Zona Norte,Tijuca,Rua Marquês de Valença,550000,88,90,2,1,3,4,False,False,False,False,False,False,False,False,False,False,False,12640
False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,4,28,Zona Sul,Copacabana,Rua Santa Clara,690000,60,60,0,1,2,6,True,True,False,False,False,False,False,False,False,False,False,20804
False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,4,28,Zona Sul,Copacabana,Rua Barata Ribeiro,989000,75,75,0,0,2,10,True,False,False,False,False,False,False,False,False,False,False,13186
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,9,Zona Oeste,Barra da Tijuca,Praça Antônio Callado,2200000,116,116,2,2,3,0,False,False,False,False,False,False,False,False,False,False,False,28050
False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,4,39,Zona Sul,Flamengo,Praia do Flamengo,835000,46,46,0,0,0,9,True,False,True,False,False,False,False,False,False,False,False,13
False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,True,False,4,39,Zona Sul,Flamengo,Rua Machado de Assis,1650000,200,200,0,0,4,10,True,True,False,False,False,False,False,False,False,False,False,22187
True,False,True,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,3,9,Zona Oeste,Barra da Tijuca,,3500000,600,600,5,2,4,10,False,True,True,False,False,False,False,False,False,False,False,39000
False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,123,Zona Norte,Vila Isabel,Rua Jorge Rudge,430000,81,81,0,0,2,1,False,False,False,False,False,False,False,False,False,False,False,1800
False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,False,True,True,True,True,False,True,3,9,Zona Oeste,Barra da Tijuca,Avenida Flamboyants da Península,2500000,170,170,2,2,4,29,True,False,False,False,False,False,False,False,False,False,False,38037
True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,110,Zona Oeste,Taquara,Estrada Meringuava,524000,74,74,1,1,3,1,False,False,False,False,False,False,False,False,False,False,False,6710
True,True,True,False,True,False,True,True,True,False,True,True,False,True,True,False,True,False,True,True,False,False,1,24,Zona Central,Centro,Rua Senador Dantas,400000,32,32,0,0,1,32,True,False,True,False,False,False,False,False,False,False,False,8520
True,True,False,False,True,True,True,True,True,False,True,True,False,True,False,False,True,False,True,False,False,False,2,73,Zona Norte,Méier,Rua Pedro de Carvalho,700000,120,120,2,0,3,19,True,False,False,False,False,False,False,False,False,False,False,17078
True,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,True,True,False,False,3,93,Zona Oeste,Recreio dos Bandeirantes,Rua Jorge Emílio Fontenelle,2100000,273,273,4,4,4,23,True,True,False,False,False,False,False,False,False,False,False,17120
False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,44,Zona Norte,Grajaú,Rua Borda do Mato,380000,60,60,1,0,1,4,True,False,False,False,False,False,False,False,False,False,False,8118
False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,4,62,Zona Sul,Lagoa,Rua Professor Gastão Bahiana,1697000,119,119,1,1,3,6,True,True,True,False,False,False,False,False,False,False,False,26125
True,True,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,4,28,Zona Sul,Copacabana,Rua Pompeu Loureiro,780000,55,55,1,1,1,9,False,False,False,False,False,False,False,False,False,False,False,13450
False,True,False,False,True,False,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,True,3,17,Zona Oeste,Camorim,Estrada dos Bandeirantes,911000,86,0,1,0,2,29,True,True,False,False,False,False,False,False,False,False,False,13
False,True,False,False,True,False,True,True,True,False,True,True,False,False,False,False,True,True,True,False,False,False,4,47,Zona Sul,Gávea,Rua Marquês de São Vicente,2172000,102,102,1,2,2,14,False,False,False,False,False,False,False,False,False,False,False,13
False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,True,True,False,False,4,53,Zona Sul,Ipanema,Rua Prudente de Morais,3100000,182,0,1,1,3,8,True,False,False,False,False,False,False,False,False,False,False,42697
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4,28,Zona Sul,Copacabana,Rua Joaquim Nabuco,1700000,117,117,1,0,3,1,False,False,False,False,False,False,False,False,False,False,False,26137
True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,True,True,4,28,Zona Sul,Copacabana,Rua Paula Freitas,1650000,200,200,1,0,3,15,True,True,False,False,False,False,False,False,False,False,False,45271
True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,True,True,False,False,3,56,Zona Oeste,Jacarepaguá,Estrada dos Bandeirantes,269000,50,0,1,0,2,13,True,False,False,False,False,False,False,False,False,False,False,8620
True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,2,66,Zona Norte,Lins de Vasconcelos,Rua Ernestina,200000,89,89,1,0,2,7,False,True,False,False,False,False,False,False,False,False,False,8584
False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4,28,Zona Sul,Copacabana,Rua Siqueira Campos,400000,30,30,0,0,1,3,True,False,False,False,False,False,False,False,False,False,False,6883
False,True,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,4,64,Zona Sul,Leblon,Rua Carlos Gois,6300000,270,270,2,1,4,14,True,True,False,False,False,False,False,False,False,False,False,43800
True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2,35,Zona Norte,Engenho Novo,Rua Vinte e Quatro de Maio,390000,110,110,0,1,3,2,False,False,False,False,False,False,False,False,False,False,False,7332
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4,53,Zona Sul,Ipanema,Rua Prudente de Morais,3000000,83,83,1,1,2,2,True,False,False,False,False,False,False,False,False,False,False,48628
True,False,False,False,True,True,True,False,True,False,True,True,True,False,False,False,False,False,True,True,False,False,2,73,Zona Norte,Méier,Rua Coração de Maria,360000,77,77,1,0,2,21,True,True,False,False,False,False,False,False,False,False,False,13913
False,True,False,False,True,False,True,True,True,True,True,True,False,False,False,False,True,True,False,True,False,True,3,93,Zona Oeste,Recreio dos Bandeirantes,Estrada Benvindo de Novaes,750000,85,85,1,1,3,17,True,False,False,False,False,False,False,False,False,False,False,14400
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,93,Zona Oeste,Recreio dos Bandeirantes,Rua Manoel Boucher Pinto,600000,80,80,1,0,2,4,False,False,False,False,False,True,True,False,True,True,False,13828
False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,4,13,Zona Sul,Botafogo,Praia Botafogo,920000,120,120,0,1,2,6,True,False,True,False,False,False,False,False,False,False,False,18207
False,True,True,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,3,8,Zona Oeste,Barra Olímpica,Rua Franz Weissman,3767000,339,339,0,4,4,39,True,True,True,False,False,False,False,False,False,False,False,13
False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,2,112,Zona Norte,Tijuca,Rua Bom Pastor,350000,60,60,1,1,1,3,True,False,False,False,False,False,False,False,False,False,False,7120
True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4,28,Zona Sul,Copacabana,Avenida Atlântica,680000,30,30,0,0,1,8,True,False,False,False,False,False,False,False,False,False,False,9578
False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,4,28,Zona Sul,Copacabana,Avenida Princesa Isabel,1498000,90,90,1,0,3,7,True,True,False,False,False,False,False,False,False,False,False,15914
False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3,9,Zona Oeste,Barra da Tijuca,Avenida General Guedes da Fontoura,2000000,247,247,2,2,4,4,True,False,False,False,False,False,False,False,False,False,False,42940
